0.281873 , 0.738576 , 0.568627 , 0.032028 , 0.036778 , 0.018891 , 0.038152 , 0.148715 , 0.100208
0.636454 , 0.165781 , 0.666667 , 0.106340 , 0.140130 , 0.108607 , 0.138957 , 0.192811 , 0.261032
0.641434 , 0.113709 , 0.725490 , 0.032424 , 0.027467 , 0.011407 , 0.027956 , 0.729307 , 1.000000
0.701195 , 0.200850 , 0.294118 , 0.135179 , 0.181719 , 0.087530 , 0.171847 , 0.081275 , 0.117321
0.331673 , 0.393199 , 0.215686 , 0.057888 , 0.078523 , 0.055158 , 0.082388 , 0.150357 , 0.175259
0.311753 , 0.625930 , 0.372549 , 0.054093 , 0.052452 , 0.026094 , 0.055090 , 0.278403 , 0.421237
0.638446 , 0.148778 , 0.568627 , 0.042019 , 0.047486 , 0.023599 , 0.050650 , 0.276527 , 0.466186
0.735060 , 0.148778 , 0.549020 , 0.084223 , 0.097921 , 0.048180 , 0.098997 , 0.175398 , 0.157115
0.453187 , 0.398512 , 0.117647 , 0.012574 , 0.012880 , 0.009081 , 0.016774 , 0.322265 , 0.190723
0.607570 , 0.146652 , 0.843137 , 0.029920 , 0.036313 , 0.020853 , 0.036836 , 0.103454 , 0.160001
0.209163 , 0.562168 , 0.529412 , 0.132332 , 0.271415 , 0.071611 , 0.272981 , 0.132653 , 0.419588
0.613546 , 0.146652 , 0.686275 , 0.035693 , 0.048572 , 0.041089 , 0.049170 , 0.108867 , 0.257321
0.616534 , 0.230606 , 0.509804 , 0.158297 , 0.154718 , 0.075030 , 0.144877 , 0.253238 , 0.210723
0.604582 , 0.137088 , 0.529412 , 0.023145 , 0.025916 , 0.020012 , 0.023187 , 0.279100 , 0.331341
0.601594 , 0.150903 , 0.901961 , 0.041756 , 0.049814 , 0.030102 , 0.055583 , 0.274907 , 0.258558
0.193227 , 0.555792 , 1.000000 , 0.051694 , 0.087523 , 0.045545 , 0.086006 , 0.145405 , 0.368660
0.602590 , 0.147715 , 0.666667 , 0.034216 , 0.055090 , 0.033998 , 0.053445 , 0.048282 , 0.173610
0.739044 , 0.026567 , 0.352941 , 0.088362 , 0.108318 , 0.054514 , 0.111988 , 0.173742 , 0.262475
0.692231 , 0.166844 , 0.254902 , 0.050903 , 0.053693 , 0.040360 , 0.061667 , 0.256010 , 0.233197
0.309761 , 0.578108 , 0.627451 , 0.011810 , 0.018932 , 0.006530 , 0.016774 , 0.048034 , 0.134847
0.252988 , 0.502657 , 0.372549 , 0.085462 , 0.080540 , 0.049497 , 0.076961 , 0.373891 , 0.430928
0.627490 , 0.164718 , 0.431373 , 0.015817 , 0.020795 , 0.011379 , 0.020062 , 0.208749 , 0.270929
0.206175 , 0.560043 , 0.666667 , 0.024937 , 0.028399 , 0.013005 , 0.027627 , 0.090268 , 0.214022
0.190239 , 0.557917 , 1.000000 , 0.095901 , 0.130199 , 0.042658 , 0.130735 , 0.271555 , 1.000000
0.583665 , 0.156217 , 0.529412 , 0.017108 , 0.038951 , 0.009249 , 0.028449 , 0.101537 , 1.000000
0.615538 , 0.164718 , 0.627451 , 0.076578 , 0.123526 , 0.089941 , 0.130242 , 0.119647 , 0.271341
0.667331 , 0.165781 , 0.843137 , 0.040174 , 0.052142 , 0.023207 , 0.053445 , 0.174377 , 0.207836
0.618526 , 0.140276 , 0.686275 , 0.046711 , 0.053849 , 0.026094 , 0.054596 , 0.300492 , 0.388248
0.220120 , 0.527099 , 0.882353 , 0.000738 , 0.000466 , 0.000280 , 0.000658 , 1.000000 , 1.000000
0.205179 , 0.533475 , 0.647059 , 0.044576 , 0.043451 , 0.023627 , 0.047690 , 0.335747 , 0.668865
0.596614 , 0.141339 , 0.411765 , 0.055674 , 0.083799 , 0.036352 , 0.088308 , 0.201439 , 0.567010
0.206175 , 0.526036 , 0.549020 , 0.109292 , 0.098386 , 0.045825 , 0.102944 , 0.442208 , 0.911751
0.641434 , 0.145590 , 0.450980 , 0.059233 , 0.058659 , 0.028364 , 0.063148 , 0.308734 , 0.519794
0.236056 , 0.552604 , 0.137255 , 0.075471 , 0.060211 , 0.038482 , 0.068410 , 0.513055 , 0.792370
0.512948 , 0.182784 , 0.470588 , 0.058020 , 0.056797 , 0.033381 , 0.061832 , 0.338533 , 0.429279
0.597610 , 0.145590 , 0.470588 , 0.049611 , 0.085816 , 0.037389 , 0.090117 , 0.162156 , 0.531546
0.712151 , 0.159405 , 0.450980 , 0.041782 , 0.034295 , 0.018863 , 0.038316 , 0.384243 , 0.326599
0.735060 , 0.027630 , 0.274510 , 0.103466 , 0.157821 , 0.061689 , 0.160500 , 0.133571 , 0.198764
0.464143 , 0.455898 , 0.137255 , 0.024806 , 0.029174 , 0.013229 , 0.025325 , 0.305706 , 0.153610
0.731076 , 0.017003 , 0.117647 , 0.061289 , 0.075885 , 0.036464 , 0.073014 , 0.196921 , 0.241651
0.540837 , 0.175345 , 0.294118 , 0.095664 , 0.150993 , 0.072367 , 0.151620 , 0.177184 , 0.237939
0.685259 , 0.162593 , 0.450980 , 0.026756 , 0.035071 , 0.015836 , 0.030587 , 0.075675 , 0.201032
0.472112 , 0.428268 , 0.803922 , 0.059048 , 0.080695 , 0.038006 , 0.079263 , 0.074716 , 0.103301
0.264940 , 0.672689 , 0.725490 , 0.010808 , 0.014277 , 0.008436 , 0.015458 , 0.148950 , 0.146393
0.725100 , 0.015940 , 0.372549 , 0.057730 , 0.062849 , 0.049413 , 0.064463 , 0.247735 , 0.247424
0.296813 , 0.640808 , 0.294118 , 0.102623 , 0.138889 , 0.049301 , 0.140437 , 0.149212 , 0.249073
0.529880 , 0.300744 , 0.803922 , 0.066060 , 0.074798 , 0.028925 , 0.072521 , 0.148370 , 0.118146
0.311753 , 0.678002 , 0.352941 , 0.066667 , 0.071384 , 0.033717 , 0.070383 , 0.275576 , 0.366186
0.646414 , 0.129649 , 0.647059 , 0.083063 , 0.086903 , 0.046974 , 0.087321 , 0.290230 , 0.392372
0.021912 , 0.876727 , 0.549020 , 0.065164 , 0.070143 , 0.031587 , 0.070054 , 0.164370 , 0.140208
0.601594 , 0.161530 , 0.254902 , 0.041044 , 0.100093 , 0.045853 , 0.093077 , 0.103102 , 0.752576
0.296813 , 0.641870 , 0.705882 , 0.074786 , 0.060366 , 0.028112 , 0.065614 , 0.471331 , 0.547216
0.541833 , 0.303932 , 0.176471 , 0.094504 , 0.119957 , 0.039099 , 0.125308 , 0.142695 , 0.202063
0.581673 , 0.183847 , 0.686275 , 0.059945 , 0.066418 , 0.027972 , 0.068739 , 0.248569 , 0.488866
0.720120 , 0.064825 , 0.117647 , 0.074021 , 0.071850 , 0.043751 , 0.074988 , 0.273486 , 0.345980
0.550797 , 0.381509 , 0.823529 , 0.033716 , 0.044382 , 0.014883 , 0.037823 , 0.164874 , 0.104538
0.637450 , 0.124336 , 0.372549 , 0.073257 , 0.063004 , 0.034726 , 0.066930 , 0.386843 , 0.601031
0.455179 , 0.202976 , 0.431373 , 0.054699 , 0.047331 , 0.019675 , 0.041934 , 0.412029 , 1.000000
0.200199 , 0.853348 , 0.450980 , 0.042388 , 0.047486 , 0.020881 , 0.050321 , 0.148908 , 0.139795
0.618526 , 0.150903 , 0.725490 , 0.015500 , 0.021415 , 0.017293 , 0.021543 , 0.115392 , 0.265568
0.508964 , 0.333688 , 0.392157 , 0.049638 , 0.061608 , 0.043051 , 0.063641 , 0.139370 , 0.089692
0.226096 , 0.546227 , 0.490196 , 0.068670 , 0.105680 , 0.039183 , 0.099655 , 0.148715 , 0.348660
0.733068 , 0.032944 , 0.607843 , 0.137314 , 0.147114 , 0.084700 , 0.155731 , 0.247803 , 0.245774
0.208167 , 0.569607 , 1.000000 , 0.050745 , 0.043141 , 0.019675 , 0.047196 , 0.509407 , 0.705772
0.301793 , 0.582359 , 0.431373 , 0.085647 , 0.106766 , 0.052888 , 0.109686 , 0.177446 , 0.185156
0.340637 , 0.662062 , 0.156863 , 0.058706 , 0.054935 , 0.022002 , 0.055912 , 0.345595 , 0.373815
0.640438 , 0.158342 , 0.666667 , 0.038671 , 0.047331 , 0.035932 , 0.050485 , 0.235997 , 0.297939
0.726096 , 0.052072 , 0.431373 , 0.053275 , 0.047796 , 0.018919 , 0.055747 , 0.454573 , 0.516289
0.273904 , 0.699256 , 0.392157 , 0.034190 , 0.052297 , 0.041789 , 0.050978 , 0.057579 , 0.432990
0.722112 , 0.021254 , 0.568627 , 0.046659 , 0.077436 , 0.038846 , 0.073343 , 0.128564 , 0.163094
0.268924 , 0.886291 , 0.274510 , 0.076631 , 0.085040 , 0.042994 , 0.085677 , 0.173653 , 0.095466
0.209163 , 0.526036 , 0.843137 , 0.116462 , 0.115146 , 0.050085 , 0.120704 , 0.389105 , 0.782885
0.623506 , 0.134963 , 0.686275 , 0.049453 , 0.049969 , 0.023627 , 0.053281 , 0.461635 , 0.493608
0.586653 , 0.158342 , 0.745098 , 0.032740 , 0.043762 , 0.024748 , 0.046538 , 0.181039 , 0.639175
0.738048 , 0.027630 , 0.529412 , 0.080137 , 0.112973 , 0.054962 , 0.115442 , 0.132012 , 0.252578
0.197211 , 0.533475 , 0.392157 , 0.189456 , 0.135475 , 0.068303 , 0.138957 , 0.771258 , 1.000000
0.500000 , 0.325186 , 0.607843 , 0.071201 , 0.105835 , 0.075086 , 0.110837 , 0.066344 , 0.093816
0.298805 , 0.583422 , 0.137255 , 0.050138 , 0.039417 , 0.025001 , 0.039632 , 0.360009 , 0.290104
0.703187 , 0.166844 , 0.666667 , 0.063899 , 0.110801 , 0.053729 , 0.096201 , 0.072840 , 0.109280
0.424303 , 0.221041 , 0.333333 , 0.071333 , 0.059125 , 0.027607 , 0.058872 , 0.346168 , 0.725772
0.645418 , 0.131775 , 0.352941 , 0.074100 , 0.087834 , 0.037305 , 0.097846 , 0.291093 , 0.326805
0.237052 , 0.577046 , 0.509804 , 0.044524 , 0.044693 , 0.022534 , 0.048512 , 0.387367 , 0.403093
0.221116 , 0.516472 , 0.549020 , 0.158824 , 0.185289 , 0.075226 , 0.192403 , 0.319554 , 0.919998
0.622510 , 0.144527 , 0.823529 , 0.032556 , 0.037554 , 0.021665 , 0.040289 , 0.263796 , 0.311341
0.666335 , 0.110521 , 0.294118 , 0.079452 , 0.060987 , 0.032764 , 0.062654 , 0.484111 , 0.619793
0.794821 , 0.069075 , 0.215686 , 0.128852 , 0.178616 , 0.036044 , 0.093570 , 0.143419 , 0.172579
0.700199 , 0.172157 , 0.156863 , 0.018690 , 0.021415 , 0.008773 , 0.024831 , 0.242459 , 0.239176
0.252988 , 0.513284 , 0.450980 , 0.025306 , 0.022502 , 0.013706 , 0.025325 , 0.468007 , 0.645360
0.637450 , 0.131775 , 0.607843 , 0.060472 , 0.086747 , 0.038482 , 0.087321 , 0.222783 , 0.357733
0.234064 , 0.512221 , 0.352941 , 0.058917 , 0.067039 , 0.032372 , 0.069890 , 0.432539 , 0.728453
