"";"pred";"obs"
"1";0,632936358451843;0,487423
"2";0,320460289716721;0,284331
"3";0,125291734933853;0,159589
"4";0,26906144618988;1
"5";0,537806928157806;0,6367
"6";0,128673508763313;0,105156
"7";0,425556659698486;0,372784
"8";0,700053155422211;0,564536
"9";0,8881014585495;1
"10";0,324770778417587;0,340619
"11";0,999871790409088;1
"12";0,268295764923096;0,204743
"13";0,357463538646698;0,304537
"14";0,476438343524933;0,624123
"15";0,522423207759857;0,419176
"16";0,463502585887909;0,466392
"17";0,732430517673492;0,788452
"18";0,155044391751289;0,162476
"19";0,458284646272659;0,367217
"20";0,187526196241379;0,326599
"21";0,436790376901627;0,355671
"22";0,117090351879597;0,102476
"23";0,27878549695015;0,220826
"24";0,532625794410706;0,553196
"25";0,167924046516418;0,199589
"26";0,672888278961182;0,742267
"27";0,15887762606144;0,274228
"28";0,234734296798706;0,152373
"29";0,515537559986115;0,793813
"30";0,298749715089798;0,271547
"31";0,696047008037567;0,680618
"32";0,153735652565956;0,162888
"33";0,246251672506332;0,295259
"34";0,261423975229263;0,29196
"35";0,691812932491302;0,686597
"36";0,292611300945282;0,236702
"37";0,489677131175995;0,416701
"38";0,483622759580612;0,770102
"39";0,52857917547226;0,545979
"40";0,319505780935287;0,335052
"41";0,446276962757111;0,380207
"42";0,359157204627991;0,304125
"43";0,921167969703674;1
"44";0,400410145521164;0,408866
"45";0,209924817085266;0,151754
"46";0,277712792158127;0,221032
"47";0,37755298614502;0,298351
"48";0,695701241493225;0,51299
"49";0,203577160835266;0,172579
"50";0,376717567443848;0,452371
"51";0,483744502067566;0,554845
"52";0,888501346111298;0,793813
"53";0,273589432239532;0,195465
"54";0,700408279895782;0,793813
"55";0,200702920556068;0,27629
"56";0,331481903791428;0,360001
"57";0,113675765693188;0,13361
"58";0,485347837209702;0,31732
"59";0,830858409404755;0,889895
"60";0,214631050825119;0,155878
"61";0,979884266853333;1
"62";0,154174223542213;0,127218
"63";0,268852740526199;0,240826
"64";0,229996904730797;0,226805
"65";0,76913982629776;1
"66";0,623127281665802;0,440619
"67";0,390076249837875;0,354846
"68";0,466118723154068;0,395671
"69";0,402849048376083;0,472165
"70";0,240442425012589;0,220414
"71";0,486214369535446;0,452371
"72";0,247520998120308;0,288042
"73";0,174385741353035;0,171754
"74";0,336717993021011;0,19464
"75";0,388081908226013;0,254022
"76";0,321882605552673;0,419794
"77";0,309422671794891;0,355671
"78";0,973940432071686;0,712783
"79";0,208242297172546;0,257321
"80";0,525193989276886;0,441856
"81";0,311009585857391;0,233609
"82";0,214010819792747;0,274022
"83";0,295944452285767;0,353609
"84";0,118975318968296;0,071342
"85";0,211990863084793;0,210517
"86";0,372204452753067;0,431959
"87";0,172072872519493;0,125569
"88";0,0892244502902031;0,126599
"89";0,215037301182747;0,162682
"90";0,0968377292156219;0,109899
"91";0,129951015114784;0,087631
"92";0,933721542358398;1
"93";0,13812156021595;0,151135
"94";0,320440620183945;0,35897
"95";0,336723685264587;0,300413
"96";0,530840456485748;0,705154
"97";0,130550667643547;0,214022
"98";0,307784736156464;0,24062
"99";0,368215382099152;0,367423
"100";0,348184794187546;0,264743
"101";0,29795315861702;0,247218
"102";0,190008461475372;0,215671
"103";0,153585210442543;0,229692
"104";0,234592095017433;0,198558
"105";0,2109305113554;0,214847
"106";0,197169795632362;0,139589
"107";0,456633031368256;0,506598
