"";"pred";"obs"
"1";0,999920129776001;1
"2";0,16084848344326;0,304125
"3";0,179149627685547;0,198558
"4";0,233473569154739;0,049074
"5";0,395125895738602;0,466804
"6";0,258099019527435;0,248867
"7";0,837283134460449;0,815463
"8";0,153428792953491;0,171548
"9";0,127682313323021;0,0866
"10";0,487313896417618;0,678762
"11";0,465164989233017;0,442268
"12";0,214493632316589;0,43299
"13";0,498757779598236;0,379794
"14";0,174705505371094;0,036084
"15";0,204425096511841;0,259382
"16";0,252436608076096;0,197115
"17";0,605331599712372;0,72371
"18";0,524473607540131;0,698144
"19";0,350565314292908;0,297114
"20";0,160958781838417;0,146599
"21";0,570870995521545;0,745978
"22";0,469082683324814;0,520206
"23";0,938868045806885;1
"24";0,395515620708466;0,521443
"25";0,516097664833069;0,403093
"26";0,168862238526344;0,11794
"27";0,490316659212112;0,568866
"28";0,580069482326508;0,533402
"29";0,275636613368988;0,161445
"30";0,999894499778748;1
"31";0,462738871574402;0,398145
"32";0,426233738660812;0,43732
"33";0,421514332294464;0,27897
"34";0,369339019060135;0,408866
"35";0,413697391748428;0,354434
"36";0,183699488639832;0,10062
"37";0,321350336074829;0,304125
"38";0,708078920841217;0,710721
"39";0,268944501876831;0,184744
"40";0,198452234268188;0,27629
"41";0,505825459957123;0,411959
"42";0,324925452470779;0,360207
"43";0,403796315193176;0,371753
"44";0,141900330781937;0,104538
"45";0,186575755476952;0,480619
"46";0,0650029927492142;0,075053
"47";0,36717489361763;0,264537
"48";0,286186307668686;0,325155
"49";0,658201575279236;1
"50";0,118049584329128;0,123301
"51";0,27562403678894;0,343712
"52";0,406613975763321;0,716494
"53";0,425534576177597;0,417938
"54";0,251002341508865;0,176909
"55";0,478321254253387;0,456495
"56";0,578986763954163;0,474639
"57";0,597169101238251;0,424536
"58";0,526651799678802;0,572577
"59";0,480100363492966;0,355258
"60";0,506175994873047;0,347423
"61";0,457375407218933;0,496701
"62";0,571483612060547;0,44866
"63";0,1267019957304;0,097115
"64";0,530842006206512;0,44165
"65";0,32447412610054;0,165568
"66";0,638018846511841;0,439794
"67";0,333852112293243;0,373403
"68";0,51285308599472;0,408454
"69";0,293253153562546;0,279795
"70";0,156769514083862;0,175671
"71";0,301955699920654;0,229073
"72";0,313981533050537;0,305774
"73";0,211999252438545;0,252578
"74";0,116178520023823;0,082682
"75";0,291634827852249;0,318145
"76";0,197062999010086;0,309279
"77";0,38900688290596;0,375052
"78";0,24567773938179;0,179795
"79";0,268955200910568;0,198146
"80";0,340181142091751;0,299176
"81";0,166180983185768;0,177115
"82";0,42930942773819;0,845359
"83";0,596827626228333;0,550928
"84";0,356030404567719;0,187218
"85";0,521480023860931;0,717731
"86";0,30656236410141;0,217527
"87";0,214084267616272;0,198558
"88";0,236086845397949;0,896906
"89";0,321085274219513;0,188249
"90";0,0707509368658066;0,098765
"91";0,274413079023361;0,197939
"92";0,112780421972275;0,09196
"93";0,210830003023148;0,2433
"94";0,999682426452637;1
"95";0,645358920097351;0,736082
"96";0,468293994665146;0,461237
"97";0,13909175992012;0,090311
"98";0,320965051651001;0,510309
"99";0,407460719347;0,478144
"100";0,874095976352692;0,948452
"101";0,331807076931;0,387011
"102";0,745867252349854;0,683092
"103";0,118656843900681;0,088455
"104";0,471657812595367;0,597938
"105";0,259412288665771;0,250516
"106";0,631999254226685;0,697113
"107";0,42402109503746;0,475464
"108";0,450072348117828;0,361032
"109";0,217350989580154;0,202475
"110";0,3301981985569;0,43299
"111";0,767352223396301;1
"112";0,776963353157043;0,727834
"113";0,661694645881653;0,545154
"114";0,464366853237152;0,414227
"115";0,299243152141571;0,224331
"116";0,122697256505489;0,0866
"117";0,466021835803986;0,312372
"118";0,237957298755646;0,231341
"119";0,492035210132599;0,690721
"120";0,276454210281372;0,167836
"121";0,086778536438942;0,110105
"122";0,983484089374542;1
"123";0,526420772075653;0,553196
"124";0,41952833533287;0,496701
"125";0,972201764583588;1
"126";0,42244890332222;0,604123
"127";0,215879455208778;0,096497
"128";0,353620260953903;0,382681
"129";0,413785129785538;0,604948
"130";0,166780337691307;0,310516
"131";0,773830473423004;0,656288
"132";0,272239536046982;0,29464
"133";0,9554403424263;0,828865
"134";0,240980550646782;0,462268
"135";0,546440243721008;0,531134
"136";0,545915305614471;0,391959
"137";0,407279521226883;0,307011
"138";0,210397556424141;0,252578
"139";0,413332372903824;0,602886
"140";0,293061375617981;0,285568
"141";0,622805953025818;0,806803
"142";0,287313789129257;0,521649
"143";0,732807576656342;0,802679
"144";0,246463641524315;0,201857
"145";0,0807369574904442;0,087218
"146";0,853632092475891;1
"147";0,446285367012024;0,536082
"148";0,268797069787979;0,451753
"149";0,272407829761505;0,217321
"150";0,313780605792999;0,205362
"151";0,552653849124908;0,674226
"152";0,504843413829803;0,528041
"153";0,359264731407166;0,304125
"154";0,290517628192902;0,399176
"155";0,69747519493103;0,724329
"156";0,396739661693573;0,429897
"157";0,281740337610245;0,235465
"158";0,369033843278885;0,407217
"159";0,388926178216934;0,289485
"160";0,408949285745621;0,470516
"161";0,576032161712646;0,780411
"162";0,199010565876961;0,175259
"163";0,424803197383881;0,444124
"164";0,190047174692154;0,153403
"165";0,236687198281288;0,154228
"166";0,420082420110703;0,440413
"167";0,324489861726761;0,349485
"168";0,357742697000504;0,654639
"169";0,261069059371948;0,329898
"170";0,849349141120911;0,847009
"171";0,445711463689804;0,584742
"172";0,993476688861847;1
"173";0,236765339970589;0,309898
"174";0,114015556871891;0,099177
"175";0,58113044500351;0,850102
"176";0,1245476603508;0,140826
"177";0,367850601673126;0,429279
"178";0,205651566386223;0,284743
"179";0,311754584312439;0,268661
"180";0,263018906116486;0,241651
"181";0,397264927625656;0,249692
"182";0,495743721723557;0,459794
"183";0,753933310508728;0,727216
"184";0,707978487014771;1
"185";0,549957275390625;0,444536
"186";0,573556661605835;0,670927
"187";0,532364785671234;0,689896
"188";0,287417083978653;0,23031
"189";0,404140919446945;0,663917
"190";0,109836660325527;0,122063
"191";0,183425083756447;0,147218
"192";0,668105721473694;0,552989
"193";0,348199635744095;0,398557
"194";0,253375291824341;0,36866
"195";0,509999632835388;0,51732
"196";0,397284537553787;0,307423
"197";0,38193678855896;0,471753
"198";0,218631088733673;0,286186
"199";0,318955063819885;0,38
"200";0,455072015523911;0,424743
"201";0,454420149326324;0,287011
"202";0,516630470752716;0,324537
"203";0,368508279323578;0,298145
"204";0,449901670217514;0,507423
"205";0,189186304807663;0,35031
"206";0,244874745607376;0,278351
"207";0,991813838481903;0,965153
"208";0,213271945714951;0,113404
"209";0,151031106710434;0,135878
"210";0,108417734503746;0,175259
"211";0,449742615222931;0,361032
"212";0,417835086584091;0,195878
"213";0,111591257154942;0,081857
"214";0,0912140160799026;0,072167
"215";0,280346840620041;0,169486
"216";0,950387537479401;1
"217";0,254866480827332;0,383918
"218";0,169212266802788;0,163713
"219";0,290945649147034;0,216702
"220";0,584685385227203;1
"221";0,504441976547241;0,339794
"222";0,0924943536520004;0,114435
"223";0,364737123250961;0,361238
"224";0,267897099256516;0,165568
"225";0,169517159461975;0,137115
"226";0,135388404130936;0,238558
"227";0,579449594020844;0,553608
"228";0,949828088283539;1
"229";0,187197759747505;0,128249
"230";0,2297323346138;0,258145
"231";0,581409752368927;0,546185
"232";0,663087964057922;0,757731
"233";0,17860235273838;0,225568
"234";0,597415804862976;0,59134
"235";0,199677631258965;0,175259
"236";0,386130809783936;0,221032
"237";0,89595502614975;1
"238";0,372661978006363;0,396908
"239";0,256552129983902;0,233197
"240";0,74630868434906;0,676082
"241";0,334336966276169;0,371753
"242";0,224299192428589;0,186599
"243";0,374695211648941;0,359794
"244";0,451817452907562;0,421237
"245";0,0940099358558655;0,075878
"246";0,949006199836731;1
"247";0,153958037495613;0,121239
"248";0,538909792900085;0,494021
"249";0,118165299296379;0,183919
"250";0,600695967674255;0,516701
"251";0,236254662275314;0,196908
"252";0,99510395526886;1
"253";0,433984935283661;0,456083
"254";0,447663366794586;0,34165
"255";0,692539930343628;0,769277
"256";0,612402856349945;0,57134
"257";0,341301411390305;0,252578
"258";0,577528893947601;0,556082
"259";0,285797595977783;0,215053
"260";0,334165096282959;0,338557
"261";0,363414973020554;0,358763
"262";0,4152552485466;0,318764
"263";0,348124623298645;0,343093
"264";0,41549950838089;0,389897
"265";0,538908541202545;0,814432
"266";0,123460799455643;0,204537
"267";0,555361032485962;0,466186
"268";0,288162231445312;0,308454
"269";0,632219314575195;0,616082
"270";0,324185848236084;0,52701
"271";0,435089319944382;0,293815
"272";0,239101320505142;0,233403
"273";0,546049416065216;0,423093
"274";0,407824337482452;0,409073
"275";0,416951090097427;0,374021
"276";0,479119002819061;0,326186
"277";0,830627620220184;0,860617
"278";0,360880434513092;0,649484
"279";0,405033677816391;0,339176
"280";0,700609087944031;0,549484
"281";0,147332027554512;0,151548
"282";0,490628391504288;0,519794
"283";0,46931391954422;0,48
"284";0,648737788200378;0,917936
